Manufacturer,Family,Type,Part,Core/Codename/Microarchitecture,# Cores,Die Size,Photo (die),License (die),Link (die),High Res Link,Floorplan image,License (floorplan),Link (floorplan),Notes
TI,nSpire,SoC,TI-NS2006A-0 nSpire ClickPad,ARMv5TEJ,,,ti-nspire-calculator-die-4x-stitch.jpg,"CC-BY-3.0, Nick V. Chernyy",https://siliconpr0n.org/archive/doku.php?id=nico:start,,,,,https://translate.google.com/translate?sl=auto&tl=en&u=https://tiplanet.org/forum/viewtopic.php?t%3D10486 https://ue4pzmuizjl6okkrzz7tdieefu--tiplanet-org.translate.goog/forum/viewtopic.php?f=43&t=24399&sid=d35f7cfd67fe8489bcd60ba59f219d10
TI,PA-RISC,CPU,PA-7000 FPC,,,,TI_PA-7000_FPC_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,SPARC,FPU,TMS390C602AGA,,1,,TI_TMS390C602_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,SuperSPARC I,cache controller,TMX390Z55GF,,,,TI_SuperSPARC_cache_controller_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,SuperSPARC I,CPU,TMX390Z50GF,,,,TI_SuperSPARC_I_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,Tiva,SoC,TM4C129ENCPDT13,Cortex-M4F,1,~4.250um x 4.650um,ti_tm4c129_mz.jpg,"CC-BY-4.0, h1kari",https://siliconpr0n.org/archive/doku.php?id=h1kari:start,,,,,
Ti,TMS1000,CPU,TMS1000,,1,,texas_instruments.tms_1000_die_shot.102652262.lq.jpg,"Copyright, TI",https://www.computerhistory.org/collections/catalog/102652262,,,,,
TI,TMS1000,CPU,TMS1000B,,1,,TI_TMS1000B_MP0166_acid.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
TI,TMS1000,CPU,TMS1000C,,,,TI_TMS1000C_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS1000,CPU,TMS1000SLC,,1,,TI_TMS1000SLC_MP4486A_top_metal.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
TI,TMS1000,MCU,CD4571BN2L,TMS0456A,1,,ti-tms0456a_71b_metal.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tp0456.html,,,,,
TI,TMS1000,MCU,CD4616N2L,TMS0456B,1,,ti-tms-0456b-cd4616-metal.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tp0456.html,,,,,
TI,TMS1000,MCU,CD8011A-NL,TMS1100B,1,,ti-TMS1100B-cd8011_acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/snscompact.html,,,,,
TI,TMS1000,MCU,"MP2105 (Entex Electronic Poker), MP1604 (Gakken Invader 2000), ",TMS1370 (TMS1100),1,,ti-tms1370-entex_poker-acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tms1100.html,,,,,"Different games have different ROM bits set, and ID label."
TI,TMS1000,MCU,MP2726,TMS1040B,1,,ti-tms1040b-breakup-acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tms1040.html,,,,,
TI,TMS1000,MCU,MP7351-N2LL (Master Merlin),TMS1400CR (TMS1000),1,,ti-tms1400CR-mastermerlin-acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tms1400.html,,,,,http://blog.kevtris.org/blogfiles/TMS1000/tms1400info.pdf
TI,TMS1000,MCU,"MPF553 (Entex Jackpot), MP7551(Entex Color Football)",TMS1670 (TMS1000),1,,ti-TMS-1670-entexjackpot-acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tms1400.html,,,,,Different games have different ROM bits set. Http://blog.kevtris.org/blogfiles/TMS1000/tms1400info.pdf
TI,TMS1000,MCU,"TMC0272NL, TMC0274N2LP, TMC0273NLLP",TMS0270A,1,,ti-TMS0270A-spellingb0272_acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tmc0270.html,,,,,"Different toys have different ROM bits set, and ID label."
TI,TMS1000,MCU,"TMC0904NL (Comp IV), MP0905BNL (Code Name: Sector), TMC0907NL (Wiz-A-Tron), TMS0975NL (TI Little Professor), TMS0972NL (TI-1270_calculator)",TMS0970 (TMS1000),1,,ti-TMS-0970-in-TI-1270_calculator_acid.JPG,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/0970.html,,,,,"Different games have different ROM bits set, and ID label."
TI,TMS1000,MCU,TMC0952NL (TI-1200 calculator),TMS950 (TMS1000),1,,ti-tms0952_metal-die.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/0950.html,,,,,
TI,TMS1000,MCU,"TMC1501NC, TMC1503NL",TMS1500D,1,,ti-TMS1500D-tmc1503-metal-die.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tms1500.html,,,,,"Different calculators have different ROM bits set, and ID label."
TI,TMS1000,MCU,"TMC1982NL, TMC1986A-NL, TMC1984NL",TMS1980A,1,,ti-tms1980a-mathmarvel_acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tms1980.html,,,,,"Different toys have different ROM bits set, and ID label."
TI,TMS1000,MCU,TMC1984NL,,,,ti-tms1984-spellingb1984_acid.jpg,,,,,,,
TI,TMS1000,MCU,"TMC1993NL, TMC1991NL",TMS1990C,1,,ti-tms1990c-littleprof78-acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tms1990.html,,,,,
TI,TMS1000,MCU,"TMS0980NLL (Stop Thief & Electronic Detective game), TMC0981NL (TI-30 calculator), ZA0675NL (TI Programmer calculator), TMC0982NL (TI Business Analyst I calculator), ",TMS0980 (TMS1000),1,,ti-TMS-0980-stopthief_game_acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/0980.html,,,,,"Different games have different ROM bits set, and ID label."
TI,TMS1000,MCU,"TMS1100NLL, MP1180, MP1221, MP1218",TMS1100B,1,,ti-tms1100b-tomypinball-acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tms1100.html,,,,,"Different games have different ROM bits set, and ID label."
TI,TMS1000,MCU,"TMS1100NLL, MP1204, MP3476NLL, MP1211, TMS1100NLLE, M34012-N2LL, M34038-NLL, MP1181, MP1219, MP1312 , M34078A-N2LL",TMS1100E,1,,ti-TMS110E-dnd-acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tms1100.html,,,,,"Different games have different ROM bits set, and ID label."
TI,TMS1000,MCU,TMS1170 NLN(Head to Head Baseball),TMS1170 (TMS1100),1,,ti-tms1170-head-to-head-baseball-acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tms1100.html,,,,,"Different games have different ROM bits set, and ID label."
TI,TMS1000,MCU,"TMS1400NLL(Split Second), MP7332-N2LL (Dark Tower), MP7324 (Taking Teacher), MP7304 (Tiger 7-in-1 Sports Stadium)",TMS1400 (TMS1000),1,,ti-TMS1400-Total_Control_4_acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tms1400.html,,,,,"Different games have different ROM bits set, and ID label. Http://blog.kevtris.org/blogfiles/TMS1000/tms1400info.pdf"
TI,TMS1000,MCU,TMS1470NLHL (Astro calculator),TMS1470 (TMS1000),1,,ti-TMS1470-astro-acid2.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tms1400.html,,,,,http://blog.kevtris.org/blogfiles/TMS1000/tms1400info.pdf
TI,TMS1000,MCU,"TP0322-4NL, TP0327N-R",TMS0320D (TMS1000 based),1,,ti-tms0320D-tibaii-acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tp0320.html,,,,,"Different calculators have different ROM bits set, and ID label."
TI,TMS1000,MCU,"TP0456N2L, CD4570ANLP, CD4557, TP0456NL",TMS0456,1,,ti-tms0456-55_acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/tp0456.html,,,,,"Different calculators have different ROM bits set, and ID label."
TI,TMS1000,,TP0456,,1,,Texas_Instruments_TP0456_CD4616_top_metal.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
TI,TMS320,DSP,TMS32020,,,,TI_TMS32020_DSP_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320C14,,,,TI_TMS320C14_DSP_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320C15,,,,TI_TMS320C15_DSP_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320C209,,,,TI_TMS320C209_DSP_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320C25,,,,TI_TMS320C25_DSP_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320C28,,,,TI_TMS320C28_ASIC_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320C28,,,,TI_TMS320C28_DSP_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320C28,,,,TI_TMS320C28_DSP_die_with_extra_memory.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320C30,,,,TI_TMS320C30_DSP_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320C31,,,,TI_TMS320C31_DSP_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320C40,,,,TI_TMS320C40_DSP_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320C50,,,,TI_TMS320C50_DSP_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320C51,,,,TI_TMS320C51_DSP_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320C511,,,,TI_TMS320C511_DSP_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320C52,,,,TI_TMS320C52_DSP_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320C53,,,,TI_TMS320C53_DSP_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320E17,,,,TI_TMS320E17_DSP_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320E25,,,,TI_TMS320E25_DSP_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS320,DSP,TMS320M10 (TMS32010C),,1,,ti-tms320m10-die.png,"CC-BY-3.0, CapsOff",http://caps0ff.blogspot.com/2020/11/the-elusive-tms32010-mask-rom.html,,,,,
TI,TMS320 C2000,MCU,TMS320F28035,C28x,,,ti_tms320f28035pnq_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
TI,TMS340,FPU,TMS34082A (FPU),,1,,TI_TMS34082A_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS340,Graphics,TMS34020A,,,,TI_TMS34020A_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS9900,CPU,SBP9900,,,,TI_SBP9900_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS9900,CPU,TMS9900JDL,,1,,TI_TMS9900_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS9900,CPU,TMS9981,,,,TI_TMS9981_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,TMS9900,,TMS99105A,,,,TI_TMS99105A_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,,DSP,C2XLP544A,,,,TI_DSP_C2XLP544A_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,,DSP,C2XLP544B,,,,TI_DSP_C2XLP544B_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,,Network,TMS380C26,,,,TI_TMS380C26_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,,Port Controller,TUSB3410,8052,,,TI TUSB3410.jpg,"CC BY 2.0, Travis Goodspeed",https://www.flickr.com/photos/travisgoodspeed/albums/72157625055541964,,,,,
TI,,SoC,TMS5704357BZWTQQIYFB-92,Cortex-R5F,2,"~8,300um x 8,300um",ti_tms5704357_mz.jpg,"CC-BY-4.0, h1kari",https://siliconpr0n.org/archive/doku.php?id=h1kari:start,,,,,
TI,,,TMS1043,,1,,Texas_Instruments_TMS1043_top_metal_(cleaner).jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
Toshiba,MIPS R8000,CPU,R8000,,,,Toshiba_R8000_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Toshiba,MIPS R8000,FPU,R8010,,,,Toshiba_R8010_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Toshiba,TRON,CPU,TRON/TX1,,1,,toshiba.tron.tx1.102652271.lq.jpg,"Copyright, Toshiba",https://www.computerhistory.org/collections/catalog/102652271,,,,,
Trident,,Graphics,TGUI9400CXi,,,,Trident_TGUI9400CXi_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
ULSI,386,FPU,Math Co DX 40Mhz,,1,,ULSI_Math_Co_DX_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
ULSI,386,FPU,US83C87 12101 (Advanced Math Coprocessor DX/DLC 40Mhz),,1,,ULSI_Advanced_Math_Coprocessor_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
UMC,486,CPU,U5S,,,,UMC_U5S_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
UMC,NES,Graphics,UA6538,,,4578x4069 µm,UMC-UA6538-3-HD.jpg,"CC-BY-3.0, Zeptobars",https://zeptobars.com/,,,,,
Unisys,SCAMP,CPU,,,,,Unisys_SCAMP_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
University of Texas at Austin,TRIPS,CPU,TRIPS,,,,trips_diephoto.jpg,"CC-BY-SA-3.0, Toren Smith",https://www.cs.utexas.edu/~trips/chip_diephoto.html,,,,,
VEB Mikroelektronik,Z80,CPU,KR1858VM1,Z80,1,,KR1858VM1-HD.jpg,"CC-BY-3.0, Zeptobars",https://zeptobars.com/,,,,,
VIA,C7,CPU,,Esther,,,via-c7-core.jpg,"PD, Martijn Boer, https://www.flickr.com/photos/sic66/",,,,,,
VIA,Eden ESP,,,Samuel 2,,,via-samuel-eden-esp-c3-core.jpg,"PD, Martijn Boer, https://www.flickr.com/photos/sic66/",,,,,,
VIA,Nano,CPU,,Isaiah,1,,via-nano_single_core.jpg,"PD, Martijn Boer, https://www.flickr.com/photos/sic66/",,,,,,
VLSI,486,,VL82C486,,1,,VLSI_VL82C486_Single_Chip_486_System_Controller_HV.jpg,"CC-BY-SA-4.0, Antoinebercovici",https://commons.wikimedia.org/w/index.php?title=Special:ListFiles/Antoinebercovici,,,,,
VLSI,Tandem,CPU,CLX 800 CPU,,,,VLSI_Tandem_CLX_800_CPU_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
VLSI,,Bus controller,VL82C389A (Multibus II controller),,,,VLSI_VL82C389A_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
WDC,6502,CPU,W65C02,,1,,WDC_W65C02_topmetal.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
WDC,65C816,CPU,W65C812,,1,,WDC_W65C816_top_metal.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
WDC,65C816,CPU,W65C816S,,1,,western_design_center.W65C816S_die.102652465.lg.jpg,"Copyright, Western Design Center Inc.",https://www.computerhistory.org/collections/catalog/102652465,,,,,
WDC,WD/9000,Control chip,CP1621B14,,,,wdc_cp1621b_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
WDC,WD/9000,Control processor,CP2161-B02,,,,wd_cp2161-b02_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
WDC,WD/9000,,CP1661-B03,,,,wdc_cp1661b_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Weitek,SPARC,CPU,8601-040-GCD,,1,,Weitek_8601_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Weitek,SPARC,FPU,3171,,1,,Weitek_3171_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Weitek,SPARC,FPU,3170 025-GCD,,1,,Weitek_3170_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Weitek,SPARC,FPU,3172A 025-GCD,,1,,Weitek_3172A_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Weitek,XL-8000,Integer unit,XL-8137-100-GCD,,1,,Weitek_XL-8137_die2.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Weitek,XL-8000,Program sequencing unit,XL-8136 100-GCD,,1,,Weitek_XL-8136_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Weitek,,FPU,XL-3132-100-GCD,,1,,Weitek_XL-3132_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Weitek,,Multiplier,WTL 1516,,,,Weitek_WTL_1516_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Western Digital,PDP-11,CPU,1611 (data chip),,1,,Western_Digital_1611_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Western Digital,PDP-11,CPU,2007 (control chip),,1,,Western_Digital_2007_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Western Digital,PDP-11,ROM,3010 (micro-code ROM),,1,,Western_Digital_3010_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Western Electric,BELLMAC-8,CPU,212B BELLMAC-8,,,,WE_212B_BELLMAC-8_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Western Electric,WE32000,CPU,32100,,,,WE_32100_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Western Electric,,Crypto processor,229G,,,,WE_229G_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Winbond,MCS-51,MCU,W78E65P-40,8052 based,1,,Winbond_W78E65P-40_430GF242101502SA.jpg,"PD, Epop",https://commons.wikimedia.org/wiki/Special:ListFiles/Epop,,,,,
ZFTM,XL-Series,Math coprocessor,U8032C,,,,ZFTM_U8032C_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Zilog,Z80,CPU,Z0840004PSC,Z80,1,,z80-Z0840004PSC-HD.jpg,"CC-BY-3.0, Zeptobars",https://zeptobars.com/,,,,,
Zilog,Z8000,CPU,Z8002A CS,,1,,Zilog_Z8002_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Zilog,,MCU,Z86L08,,1,,Zilog-Z86L08-lrs1002-m2-100x_sm.jpg,"CC-BY, Andrew Zonenberg http://siliconexposed.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=az:start,,,,,
