Manufacturer,Family,S-Spec number,Speed,Bus speed,L2 cache size,Package type,Part number,Alternative part number 1,Alternative part number 2,Alternative part number 3,Alternative part number 4,Alternative part number 5,Alternative part number 6,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5
Intel,Pentium 4,SL4WS,1.4GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK140G,YD80528PC017G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL4WS.html,,,,
Intel,Pentium 4,SL4WT,1.5GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK150G,YD80528PC021G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL4WT.html,,,,
Intel,Pentium 4,SL4WU,1.6GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK160G,YD80528PC025G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL4WU.html,,,,
Intel,Pentium 4,SL4WV,1.8GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK180G,YD80528PC033G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL4WV.html,,,,
Intel,Pentium 4,SL4X2,1.4GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK140G,BX80528JK140GR2,,,,,,http://www.cpu-world.com/sspec/SL/SL4X2.html,,,,
Intel,Pentium 4,SL4X3,1.5GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK150G,BX80528JK150GR,BX80528JK150GR2,,,,,http://www.cpu-world.com/sspec/SL/SL4X3.html,,,,
Intel,Pentium 4,SL4X4,1.6GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK160G,BX80528JK160GR,,,,,,http://www.cpu-world.com/sspec/SL/SL4X4.html,,,,
Intel,Pentium 4,SL4X5,1.8GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK180G,BX80528JK180GR,,,,,,http://www.cpu-world.com/sspec/SL/SL4X5.html,,,,
Intel,Pentium 4,SL57V,1.7GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK170G,BX80528JK170GR,BX80528JK170GR2,,,,,http://www.cpu-world.com/sspec/SL/SL57V.html,,,,
Intel,Pentium 4,SL57W,1.7GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK170G,BX80528JK170GR,BX80528JK170GR2,YD80528PC029G0K,,,,http://www.cpu-world.com/sspec/SL/SL57W.html,,,,
Intel,Pentium 4,SL59U,1.4GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK140G,RK80531PC017G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL59U.html,,,,
Intel,Pentium 4,SL59V,1.5GHz,400MHz,256KiB,478-pin FC-PGA2,RK80531PC021G0K,,,,,,,http://www.cpu-world.com/sspec/SL/SL59V.html,,,,
Intel,Pentium 4,SL59X,1.7GHz,400MHz,256KiB,478-pin FC-PGA2,RK80531PC029G0K,,,,,,,http://www.cpu-world.com/sspec/SL/SL59X.html,,,,
Intel,Pentium 4,SL5FW,1.3GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK130G,YD80528PC013G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL5FW.html,,,,
Intel,Pentium 4,SL5GC,1.3GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK130G,,,,,,,http://www.cpu-world.com/sspec/SL/SL5GC.html,,,,
Intel,Pentium 4,SL5N7,1.4GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK140G,BX80531NK140GR,,,,,,http://www.cpu-world.com/sspec/SL/SL5N7.html,,,,
Intel,Pentium 4,SL5N8,1.5GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK150G,BX80531NK150GR,,,,,,http://www.cpu-world.com/sspec/SL/SL5N8.html,,,,
Intel,Pentium 4,SL5N9,1.7GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK170G,BX80531NK170GR,,,,,,http://www.cpu-world.com/sspec/SL/SL5N9.html,,,,
Intel,Pentium 4,SL5SX,1.5GHz,400MHz,256KiB,423-pin OLGA/PPGA,RN80528PC021G0K,,,,,,,http://www.cpu-world.com/sspec/SL/SL5SX.html,,,,
Intel,Pentium 4,SL5SY,1.7GHz,400MHz,256KiB,423-pin OLGA/PPGA,RN80528PC029G0K,,,,,,,http://www.cpu-world.com/sspec/SL/SL5SY.html,,,,
Intel,Pentium 4,SL5SZ,2GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK200G,RN80528PC041G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL5SZ.html,,,,
Intel,Pentium 4,SL5TG,1.4GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK140G,RK80531PC017G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL5TG.html,,,,
Intel,Pentium 4,SL5TJ,1.5GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK150G,RK80531PC021G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL5TJ.html,,,,
Intel,Pentium 4,SL5TK,1.7GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK170G,RK80531PC029G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL5TK.html,,,,
Intel,Pentium 4,SL5TL,2GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK200G,RK80531PC041G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL5TL.html,,,,
Intel,Pentium 4,SL5TN,1.5GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK150G,BX80528JK150GR,,,,,,http://www.cpu-world.com/sspec/SL/SL5TN.html,,,,
Intel,Pentium 4,SL5TP,1.7GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK170G,BX80528JK170GR,,,,,,http://www.cpu-world.com/sspec/SL/SL5TP.html,,,,
Intel,Pentium 4,SL5TQ,2GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK200G,,,,,,,http://www.cpu-world.com/sspec/SL/SL5TQ.html,,,,
Intel,Pentium 4,SL5UE,1.4GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK140G,,,,,,,http://www.cpu-world.com/sspec/SL/SL5UE.html,,,,
Intel,Pentium 4,SL5UF,1.5GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK150G,,,,,,,http://www.cpu-world.com/sspec/SL/SL5UF.html,,,,
Intel,Pentium 4,SL5UG,1.7GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK170G,RK80531PC029G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL5UG.html,,,,
Intel,Pentium 4,SL5UH,2GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK200G,,,,,,,http://www.cpu-world.com/sspec/SL/SL5UH.html,,,,
Intel,Pentium 4,SL5UJ,1.6GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK160G,,,,,,,http://www.cpu-world.com/sspec/SL/SL5UJ.html,,,,
Intel,Pentium 4,SL5UK,1.8GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK180G,RK80531PC033G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL5UK.html,,,,
Intel,Pentium 4,SL5UL,1.6GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK160G,BX80528JK160GR,,,,,,http://www.cpu-world.com/sspec/SL/SL5UL.html,,,,
Intel,Pentium 4,SL5UM,1.8GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK180G,,,,,,,http://www.cpu-world.com/sspec/SL/SL5UM.html,,,,
Intel,Pentium 4,SL5US,1.6GHz,400MHz,256KiB,478-pin FC-PGA2,RK80531PC025G0K,,,,,,,http://www.cpu-world.com/sspec/SL/SL5US.html,,,,
Intel,Pentium 4,SL5UT,1.8GHz,400MHz,256KiB,478-pin FC-PGA2,RK80531PC033G0K,,,,,,,http://www.cpu-world.com/sspec/SL/SL5UT.html,,,,
Intel,Pentium 4,SL5UV,1.8GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK180G,,,,,,,http://www.cpu-world.com/sspec/SL/SL5UV.html,,,,
Intel,Pentium 4,SL5UW,1.6GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK160G,,,,,,,http://www.cpu-world.com/sspec/SL/SL5UW.html,,,,
Intel,Pentium 4,SL5VH,1.6GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK160G,RK80531PC025G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL5VH.html,,,,
Intel,Pentium 4,SL5VJ,1.8GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK180G,RK80531PC033G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL5VJ.html,,,,
Intel,Pentium 4,SL5VK,1.9GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK190G,RK80531PC037G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL5VK.html,,,,
Intel,Pentium 4,SL5VL,1.6GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK160G,RN80528PC025G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL5VL.html,,,,
Intel,Pentium 4,SL5VM,1.8GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK180G,RN80528PC033G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL5VM.html,,,,
Intel,Pentium 4,SL5VN,1.9GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK190G,RN80528PC037G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL5VN.html,,,,
Intel,Pentium 4,SL5WG,1.9GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK190G,80531PC037G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL5WG.html,,,,
Intel,Pentium 4,SL5WH,1.9GHz,400MHz,256KiB,423-pin OLGA/PPGA,BX80528JK190G,,,,,,,http://www.cpu-world.com/sspec/SL/SL5WH.html,,,,
Intel,Pentium 4,SL5YR,2GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2000D,RK80532PC041512,,,,,,http://www.cpu-world.com/sspec/SL/SL5YR.html,,,,
Intel,Pentium 4,SL5YS,2.2GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2200D,RK80532PC049512,,,,,,http://www.cpu-world.com/sspec/SL/SL5YS.html,,,,
Intel,Pentium 4,SL5ZT,2GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2000D,,,,,,,http://www.cpu-world.com/sspec/SL/SL5ZT.html,,,,
Intel,Pentium 4,SL5ZU,2.2GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2200D,,,,,,,http://www.cpu-world.com/sspec/SL/SL5ZU.html,,,,
Intel,Pentium 4,SL62P,1.8GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC1800D,RK80532PC033512,,,,,,http://www.cpu-world.com/sspec/SL/SL62P.html,,,,
Intel,Pentium 4,SL62Q,2GHz,400MHz,512KiB,478-pin FC-PGA2,RK80534PC041512,,,,,,,http://www.cpu-world.com/sspec/SL/SL62Q.html,,,,
Intel,Pentium 4,SL62R,1.8GHz,400MHz,512KiB,478-pin FC-PGA2,RK80534PC033512,,,,,,,http://www.cpu-world.com/sspec/SL/SL62R.html,,,,
Intel,Pentium 4,SL62S,1.6GHz,400MHz,512KiB,478-pin FC-PGA2,RK80534PC025512,,,,,,,http://www.cpu-world.com/sspec/SL/SL62S.html,,,,
Intel,Pentium 4,SL62Y,1.5GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK150G,RK80531PC021G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL62Y.html,,,,
Intel,Pentium 4,SL62Z,1.7GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK170G,RK80531PC029G0K,,,,,,http://www.cpu-world.com/sspec/SL/SL62Z.html,,,,
Intel,Pentium 4,SL63L,1.5GHz,400MHz,256KiB,478-pin FC-PGA2,RK80531PC021G0K,,,,,,,http://www.cpu-world.com/sspec/SL/SL63L.html,,,,
Intel,Pentium 4,SL63X,1.8GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC1800D,,,,,,,http://www.cpu-world.com/sspec/SL/SL63X.html,,,,
Intel,Pentium 4,SL653,2.667GHz,533MHz,512KiB,478-pin FC-PGA2, ,,,,,,,http://www.cpu-world.com/sspec/SL/SL653.html,,,,
Intel,Pentium 4,SL65R,2.4GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2400D,RK80532PC056512,,,,,,http://www.cpu-world.com/sspec/SL/SL65R.html,,,,
Intel,Pentium 4,SL668,1.6GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC1600D,,,,,,,http://www.cpu-world.com/sspec/SL/SL668.html,,,,
Intel,Pentium 4,SL66Q,1.8GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC1800D,RK80532PC033512,,,,,,http://www.cpu-world.com/sspec/SL/SL66Q.html,,,,
Intel,Pentium 4,SL66R,2GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2000D,RK80532PC041512,,,,,,http://www.cpu-world.com/sspec/SL/SL66R.html,,,,
Intel,Pentium 4,SL66S,2.2GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2200D,RK80532PC049512,,,,,,http://www.cpu-world.com/sspec/SL/SL66S.html,,,,
Intel,Pentium 4,SL66T,2.4GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2400D,RK80532PC056512,,,,,,http://www.cpu-world.com/sspec/SL/SL66T.html,,,,
Intel,Pentium 4,SL679,1.6GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK160G,RK80531PC025256,,,,,,http://www.cpu-world.com/sspec/SL/SL679.html,,,,
Intel,Pentium 4,SL67A,1.7GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK170G,RK80531PC029256,,,,,,http://www.cpu-world.com/sspec/SL/SL67A.html,,,,
Intel,Pentium 4,SL67B,1.8GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK180G,RK80531PC033256,,,,,,http://www.cpu-world.com/sspec/SL/SL67B.html,,,,
Intel,Pentium 4,SL67C,1.9GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK190G,RK80531PC037256,,,,,,http://www.cpu-world.com/sspec/SL/SL67C.html,,,,
Intel,Pentium 4,SL67D,2GHz,400MHz,256KiB,478-pin FC-PGA2,RK80531PC041256,,,,,,,http://www.cpu-world.com/sspec/SL/SL67D.html,,,,
Intel,Pentium 4,SL67R,2.4GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2400D,,,,,,,http://www.cpu-world.com/sspec/SL/SL67R.html,,,,
Intel,Pentium 4,SL67Y,2.267GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2266D,RK80532PE051512,,,,,,http://www.cpu-world.com/sspec/SL/SL67Y.html,,,,
Intel,Pentium 4,SL67Z,2.4GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2400D,RK80532PE056512,,,,,,http://www.cpu-world.com/sspec/SL/SL67Z.html,,,,
Intel,Pentium 4,SL682,2.533GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2533D,RK80532PE061512,,,,,,http://www.cpu-world.com/sspec/SL/SL682.html,,,,
Intel,Pentium 4,SL683,2.267GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2266D,,,,,,,http://www.cpu-world.com/sspec/SL/SL683.html,,,,
Intel,Pentium 4,SL684,2.4GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2400D,,,,,,,http://www.cpu-world.com/sspec/SL/SL684.html,,,,
Intel,Pentium 4,SL685,2.533GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2533D,,,,,,,http://www.cpu-world.com/sspec/SL/SL685.html,,,,
Intel,Pentium 4,SL68O,1.8GHz,400MHz,512KiB,478-pin FC-PGA2, ,,,,,,,http://www.cpu-world.com/sspec/SL/SL68O.html,,,,
Intel,Pentium 4,SL68Q,1.8GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC1800D,,,,,,,http://www.cpu-world.com/sspec/SL/SL68Q.html,,,,
Intel,Pentium 4,SL68R,2GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2000D,,,,,,,http://www.cpu-world.com/sspec/SL/SL68R.html,,,,
Intel,Pentium 4,SL68S,2.2GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2200D,,,,,,,http://www.cpu-world.com/sspec/SL/SL68S.html,,,,
Intel,Pentium 4,SL68T,2.4GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2400D,,,,,,,http://www.cpu-world.com/sspec/SL/SL68T.html,,,,
Intel,Pentium 4,SL6BA,1.5GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK150G,RK80531PC021256,,,,,,http://www.cpu-world.com/sspec/SL/SL6BA.html,,,,
Intel,Pentium 4,SL6BB,1.5GHz,400MHz,256KiB,478-pin FC-PGA2,RK80531PC021256,,,,,,,http://www.cpu-world.com/sspec/SL/SL6BB.html,,,,
Intel,Pentium 4,SL6BC,1.6GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK160G,,,,,,,http://www.cpu-world.com/sspec/SL/SL6BC.html,,,,
Intel,Pentium 4,SL6BD,1.7GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK170G,,,,,,,http://www.cpu-world.com/sspec/SL/SL6BD.html,,,,
Intel,Pentium 4,SL6BE,1.8GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK180G,,,,,,,http://www.cpu-world.com/sspec/SL/SL6BE.html,,,,
Intel,Pentium 4,SL6BF,1.9GHz,400MHz,256KiB,478-pin FC-PGA2,BX80531NK190G,,,,,,,http://www.cpu-world.com/sspec/SL/SL6BF.html,,,,
Intel,Pentium 4,SL6BG,2GHz,400MHz,256KiB,478-pin FC-PGA2,RK80531PC041256,,,,,,,http://www.cpu-world.com/sspec/SL/SL6BG.html,,,,
Intel,Pentium 4,SL6D6,2.267GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2266D,RK80532PE051512,,,,,,http://www.cpu-world.com/sspec/SL/SL6D6.html,,,,
Intel,Pentium 4,SL6D7,2.4GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2400D,RK80532PE056512,,,,,,http://www.cpu-world.com/sspec/SL/SL6D7.html,,,,
Intel,Pentium 4,SL6D8,2.533GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2533D,RK80532PE061512,,,,,,http://www.cpu-world.com/sspec/SL/SL6D8.html,,,,
Intel,Pentium 4,SL6DU,2.267GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2266D,RK80532PE051512,,,,,,http://www.cpu-world.com/sspec/SL/SL6DU.html,,,,
Intel,Pentium 4,SL6DV,2.4GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2400D,RK80532PE056512,,,,,,http://www.cpu-world.com/sspec/SL/SL6DV.html,,,,
Intel,Pentium 4,SL6DW,2.533GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2533D,RK80532PE061512,,,,,,http://www.cpu-world.com/sspec/SL/SL6DW.html,,,,
Intel,Pentium 4,SL6DX,2.667GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2667D,RK80532PE067512,,,,,,http://www.cpu-world.com/sspec/SL/SL6DX.html,,,,
Intel,Pentium 4,SL6E6,1.8GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC1800D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6E6.html,,,,
Intel,Pentium 4,SL6E7,2GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2000D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6E7.html,,,,
Intel,Pentium 4,SL6E8,2.2GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2200D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6E8.html,,,,
Intel,Pentium 4,SL6E9,2.4GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2400D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6E9.html,,,,
Intel,Pentium 4,SL6EB,2.5GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2500D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6EB.html,,,,
Intel,Pentium 4,SL6EE,2.267GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2266D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6EE.html,,,,
Intel,Pentium 4,SL6EF,2.4GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2400D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6EF.html,,,,
Intel,Pentium 4,SL6EG,2.533GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2533D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6EG.html,,,,
Intel,Pentium 4,SL6EH,2.667GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2667D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6EH.html,,,,
Intel,Pentium 4,SL6ET,2.267GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2266D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6ET.html,,,,
Intel,Pentium 4,SL6EU,2.4GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2400D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6EU.html,,,,
Intel,Pentium 4,SL6EV,2.533GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2533D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6EV.html,,,,
Intel,Pentium 4,SL6GQ,2GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2000D,RK80532PC041512,,,,,,http://www.cpu-world.com/sspec/SL/SL6GQ.html,,,,
Intel,Pentium 4,SL6GR,2.2GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2200D,RK80532PC049512,,,,,,http://www.cpu-world.com/sspec/SL/SL6GR.html,,,,
Intel,Pentium 4,SL6GS,2.4GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2400D,RK80532PC056512,,,,,,http://www.cpu-world.com/sspec/SL/SL6GS.html,,,,
Intel,Pentium 4,SL6GT,2.5GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2500D,RK80532PC060512,,,,,,http://www.cpu-world.com/sspec/SL/SL6GT.html,,,,
Intel,Pentium 4,SL6GU,2.6GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2600D,RK80532PC064512,,,,,,http://www.cpu-world.com/sspec/SL/SL6GU.html,,,,
Intel,Pentium 4,SL6HB,2.6GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2600D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6HB.html,,,,
Intel,Pentium 4,SL6HL,2.8GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2800D,RK80532PE072512,,,,,,http://www.cpu-world.com/sspec/SL/SL6HL.html,,,,
Intel,Pentium 4,SL6JJ,3.067GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE3066D,RK80532PE083512,,,,,,http://www.cpu-world.com/sspec/SL/SL6JJ.html,,,,
Intel,Pentium 4,SL6K6,2.8GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2800D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6K6.html,,,,
Intel,Pentium 4,SL6K7,3.067GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE3066D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6K7.html,,,,
Intel,Pentium 4,SL6KV,2GHz,400MHz,512KiB,478-pin FC-PGA2,RK80534PC041512,,,,,,,http://www.cpu-world.com/sspec/SL/SL6KV.html,,,,
Intel,Pentium 4,SL6LA,1.8GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC1800D,RK80532PC033512,,,,,,http://www.cpu-world.com/sspec/SL/SL6LA.html,,,,
Intel,Pentium 4,SL6NN,3.067GHz,533MHz,512KiB,478-pin FC-PGA2,RK80532PE083512,,,,,,,http://www.cpu-world.com/sspec/SL/SL6NN.html,,,,
Intel,Pentium 4,SL6PB,2.267GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2266D,RK80532PE051512,,,,,,http://www.cpu-world.com/sspec/SL/SL6PB.html,,,,
Intel,Pentium 4,SL6PC,2.4GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2400D,RK80532PE056512,,,,,,http://www.cpu-world.com/sspec/SL/SL6PC.html,,,,
Intel,Pentium 4,SL6PD,2.533GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2533D,RK80532PE061512,,,,,,http://www.cpu-world.com/sspec/SL/SL6PD.html,,,,
Intel,Pentium 4,SL6PE,2.667GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2667D,RK80532PE067512,,,,,,http://www.cpu-world.com/sspec/SL/SL6PE.html,,,,
Intel,Pentium 4,SL6PF,2.8GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2800D,RK80532PE072512,,,,,,http://www.cpu-world.com/sspec/SL/SL6PF.html,,,,
Intel,Pentium 4,SL6PG,3.067GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE3066D,RK80532PE083512,,,,,,http://www.cpu-world.com/sspec/SL/SL6PG.html,,,,
Intel,Pentium 4,SL6PK,2GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2000D,RK80532PC041512,,,,,,http://www.cpu-world.com/sspec/SL/SL6PK.html,,,,
Intel,Pentium 4,SL6PL,2.2GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2200D,RK80532PC049512,,,,,,http://www.cpu-world.com/sspec/SL/SL6PL.html,,,,
Intel,Pentium 4,SL6PM,2.4GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2400D,RK80532PC056512,,,,,,http://www.cpu-world.com/sspec/SL/SL6PM.html,,,,
Intel,Pentium 4,SL6PN,2.5GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2500D,RK80532PC060512,,,,,,http://www.cpu-world.com/sspec/SL/SL6PN.html,,,,
Intel,Pentium 4,SL6PP,2.6GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC2600D,RK80532PC064512,,,,,,http://www.cpu-world.com/sspec/SL/SL6PP.html,,,,
Intel,Pentium 4,SL6PQ,1.8GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC1800D,RK80532PC033512,,,,,,http://www.cpu-world.com/sspec/SL/SL6PQ.html,,,,
Intel,Pentium 4,SL6Q7,2.267GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2266D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6Q7.html,,,,
Intel,Pentium 4,SL6Q8,2.4GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2400D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6Q8.html,,,,
Intel,Pentium 4,SL6Q9,2.533GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2533D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6Q9.html,,,,
Intel,Pentium 4,SL6QA,2.667GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2667D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6QA.html,,,,
Intel,Pentium 4,SL6QB,2.8GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE2800D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6QB.html,,,,
Intel,Pentium 4,SL6QC,3.067GHz,533MHz,512KiB,478-pin FC-PGA2,BX80532PE3066D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6QC.html,,,,
Intel,Pentium 4,SL6QL,1.8GHz,400MHz,512KiB,478-pin FC-PGA2,BX80532PC1800D,,,,,,,http://www.cpu-world.com/sspec/SL/SL6QL.html,,,,
