Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Architecture,Data Bus (ext),Address Bus,Frequency Min,Frequency Max/Typ,Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data associativity,L1 instruction cache,L1 instruction associativity,L1 unified cache,L1 unified associativity,L2 cache,L2 associativity,L3 cache,L3 associativity,Boot ROM,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die Size,Empty,Empty,Empty,Empty,Vcc range,Vcc(typ),Empty,Vcc(secondary),Vcc(tertiary),Vcc(core),Vcc(I/O),Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Empty,Empty,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8
Intel,Celeron,BX80524P500128 SL3LQ,,,,,,,,,,,,,,,,,,,,,,500MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,370-pin PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3LQ.html,,,,,,,
Intel,Celeron,BX80524P533128 SL3PZ,,,,,,,,,,,,,,,,,,,,,,533MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,370-pin PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3PZ.html,,,,,,,
Intel,Celeron,BX80524R300128 SL32A,,,,,,,,,,,,,,,,,,,,,,300MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,SEPP Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL32A.html,,,,,,,
Intel,Celeron,BX80524R333128 SL32B,,,,,,,,,,,,,,,,,,,,,,333MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,SEPP Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL32B.html,,,,,,,
Intel,Celeron,BX80524R366128 SL37Q,,,,,,,,,,,,,,,,,,,,,,366MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,SEPP Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL37Q.html,,,,,,,
Intel,Celeron,BX80524R400128 SL37V,,,,,,,,,,,,,,,,,,,,,,400MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,SEPP Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL37V.html,,,,,,,
Intel,Celeron,BX80526F1000128 SL5XQ,RB80526RY001128 SL5XQ,,,,,,,,,,,,,,,,,,,,,1000MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5XQ.html,,,,,,,
Intel,Celeron,BX80526F1000128 SL5XT,BX80526F1000B SL5XT,RB80526RY001128 SL5XT,,,,,,,,,,,,,,,,,,,,1000MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5XT.html,,,,,,,
Intel,Celeron,BX80526F1000128 SL635,,,,,,,,,,,,,,,,,,,,,,1000MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL635.html,,,,,,,
Intel,Celeron,BX80526F1100128 SL5XR,,,,,,,,,,,,,,,,,,,,,,1100MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5XR.html,,,,,,,
Intel,Celeron,BX80526F1100128 SL5XU,BX80526F1100B SL5XU,RB80526RY005128 SL5XU,,,,,,,,,,,,,,,,,,,,1100MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5XU.html,,,,,,,
Intel,Celeron,BX80526F566128 SL3W7,,,,,,,,,,,,,,,,,,,,,,566MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3W7.html,,,,,,,
Intel,Celeron,BX80526F566128 SL4NW,,,,,,,,,,,,,,,,,,,,,,566MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4NW.html,,,,,,,
Intel,Celeron,BX80526F600128 SL3W8,,,,,,,,,,,,,,,,,,,,,,600MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3W8.html,,,,,,,
Intel,Celeron,BX80526F600128 SL4NX,,,,,,,,,,,,,,,,,,,,,,600MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4NX.html,,,,,,,
Intel,Celeron,BX80526F600128 SL4PB,RB80526RX600128 SL4PB,,,,,,,,,,,,,,,,,,,,,600MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4PB.html,,,,,,,
Intel,Celeron,BX80526F633128 SL3W9,,,,,,,,,,,,,,,,,,,,,,633MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3W9.html,,,,,,,
Intel,Celeron,BX80526F633128 SL4NY,B80526RX633128 SL4NY,,,,,,,,,,,,,,,,,,,,,633MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4NY.html,,,,,,,
Intel,Celeron,BX80526F633128 SL4PA,,,,,,,,,,,,,,,,,,,,,,633MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4PA.html,,,,,,,
Intel,Celeron,BX80526F667128 SL4AB,,,,,,,,,,,,,,,,,,,,,,667MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4AB.html,,,,,,,
Intel,Celeron,BX80526F667128 SL4NZ,,,,,,,,,,,,,,,,,,,,,,667MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4NZ.html,,,,,,,
Intel,Celeron,BX80526F667128 SL4P9,RB80526RX667128 SL4P9,,,,,,,,,,,,,,,,,,,,,667MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4P9.html,,,,,,,
Intel,Celeron,BX80526F700128 SL4E6,,,,,,,,,,,,,,,,,,,,,,700MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4E6.html,,,,,,,
Intel,Celeron,BX80526F700128 SL4EG,,,,,,,,,,,,,,,,,,,,,,700MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4EG.html,,,,,,,
Intel,Celeron,BX80526F700128 SL4P2,,,,,,,,,,,,,,,,,,,,,,700MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4P2.html,,,,,,,
Intel,Celeron,BX80526F700128 SL4P8,RB80526RX700128 SL4P8,,,,,,,,,,,,,,,,,,,,,700MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4P8.html,,,,,,,
Intel,Celeron,BX80526F700128 SL5E6,,,,,,,,,,,,,,,,,,,,,,700MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5E6.html,,,,,,,
Intel,Celeron,BX80526F733128 SL4P3,,,,,,,,,,,,,,,,,,,,,,733MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4P3.html,,,,,,,
Intel,Celeron,BX80526F733128 SL5E9,,,,,,,,,,,,,,,,,,,,,,733MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5E9.html,,,,,,,
Intel,Celeron,BX80526F766128 SL4QF,,,,,,,,,,,,,,,,,,,,,,766MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4QF.html,,,,,,,
Intel,Celeron,BX80526F766128 SL52X,,,,,,,,,,,,,,,,,,,,,,766MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL52X.html,,,,,,,
Intel,Celeron,BX80526F766128 SL5EA,,,,,,,,,,,,,,,,,,,,,,766MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5EA.html,,,,,,,
Intel,Celeron,BX80526F800128 SL4TF,RB80526RX800128 SL4TF,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4TF.html,,,,,,,
Intel,Celeron,BX80526F800128 SL55R,,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL55R.html,,,,,,,
Intel,Celeron,BX80526F800128 SL5EB,,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5EB.html,,,,,,,
Intel,Celeron,BX80526F800128 SL5WC,,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5WC.html,,,,,,,
Intel,Celeron,BX80526F800128 SL5WW,,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5WW.html,,,,,,,
Intel,Celeron,BX80526F850128 SL54Q,RB80526RY850128 SL54Q,,,,,,,,,,,,,,,,,,,,,850MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL54Q.html,,,,,,,
Intel,Celeron,BX80526F850128 SL5EC,,,,,,,,,,,,,,,,,,,,,,850MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5EC.html,,,,,,,
Intel,Celeron,BX80526F850128 SL5GA,RB80526RY850128 SL5GA,,,,,,,,,,,,,,,,,,,,,850MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5GA.html,,,,,,,
Intel,Celeron,BX80526F850128 SL5GB,,,,,,,,,,,,,,,,,,,,,,850MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5GB.html,,,,,,,
Intel,Celeron,BX80526F850128 SL5WB,,,,,,,,,,,,,,,,,,,,,,850MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5WB.html,,,,,,,
Intel,Celeron,BX80526F850128 SL5WX,80526RY850128 SL5WX,,,,,,,,,,,,,,,,,,,,,850MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5WX.html,,,,,,,
Intel,Celeron,BX80526F900128 SL5LX,RB80526RY900128 SL5LX,,,,,,,,,,,,,,,,,,,,,900MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5LX.html,,,,,,,
Intel,Celeron,BX80526F900128 SL5MQ,,,,,,,,,,,,,,,,,,,,,,900MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5MQ.html,,,,,,,
Intel,Celeron,BX80526F900128 SL5WA,RB80526RY900128 SL5WA,,,,,,,,,,,,,,,,,,,,,900MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5WA.html,,,,,,,
Intel,Celeron,BX80526F900128 SL5WY,,,,,,,,,,,,,,,,,,,,,,900MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5WY.html,,,,,,,
Intel,Celeron,BX80526F900128 SL633,,,,,,,,,,,,,,,,,,,,,,900MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL633.html,,,,,,,
Intel,Celeron,BX80526F950128 SL5UZ,BX80526F950128W SL5UZ,RB80526RY950128 SL5UZ,,,,,,,,,,,,,,,,,,,,950MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5UZ.html,,,,,,,
Intel,Celeron,BX80526F950128 SL5V2,,,,,,,,,,,,,,,,,,,,,,950MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5V2.html,,,,,,,
Intel,Celeron,BX80526F950128 SL634,,,,,,,,,,,,,,,,,,,,,,950MHz,,,,,,,,,,,,,,,,128KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL634.html,,,,,,,
Intel,Celeron,BX80530F1000256 SL5VP,RK80530RY001256 SL5VP,RK80530RY00125E SL5VP,,,,,,,,,,,,,,,,,,,,1000MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5VP.html,,,,,,,
Intel,Celeron,BX80530F1000256 SL5ZF,,,,,,,,,,,,,,,,,,,,,,1000MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5ZF.html,,,,,,,
Intel,Celeron,BX80530F1000256 SL6CB,RK80530RY001256 SL6CB,,,,,,,,,,,,,,,,,,,,,1000MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6CB.html,,,,,,,
Intel,Celeron,BX80530F1000256 SL6JQ,,,,,,,,,,,,,,,,,,,,,,1000MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6JQ.html,,,,,,,
Intel,Celeron,BX80530F1100256 SL5VQ,RK80530RY005256 SL5VQ,,,,,,,,,,,,,,,,,,,,,1100MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5VQ.html,,,,,,,
Intel,Celeron,BX80530F1100256 SL5ZE,,,,,,,,,,,,,,,,,,,,,,1100MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5ZE.html,,,,,,,
Intel,Celeron,BX80530F1100256 SL6CA,RK80530RY005256 SL6CA,,,,,,,,,,,,,,,,,,,,,1100MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6CA.html,,,,,,,
Intel,Celeron,BX80530F1100256 SL6JR,,,,,,,,,,,,,,,,,,,,,,1100MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6JR.html,,,,,,,
Intel,Celeron,BX80530F1100256 SL6RM,RK80530RY005256 SL6RM,,,,,,,,,,,,,,,,,,,,,1100MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6RM.html,,,,,,,
Intel,Celeron,BX80530F1200256 SL5XS,RK80530RY009256 SL5XS,,,,,,,,,,,,,,,,,,,,,1200MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5XS.html,,,,,,,
Intel,Celeron,BX80530F1200256 SL5Y5,,,,,,,,,,,,,,,,,,,,,,1200MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5Y5.html,,,,,,,
Intel,Celeron,BX80530F1200256 SL68P,,,,,,,,,,,,,,,,,,,,,,1200MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL68P.html,,,,,,,
Intel,Celeron,BX80530F1200256 SL6C8,RK80530RY009256 SL6C8,,,,,,,,,,,,,,,,,,,,,1200MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6C8.html,,,,,,,
Intel,Celeron,BX80530F1200256 SL6JS,,,,,,,,,,,,,,,,,,,,,,1200MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6JS.html,,,,,,,
Intel,Celeron,BX80530F1200256 SL6RP,RK80530RY009256 SL6RP,RK80530RY00925E SL6RP,,,,,,,,,,,,,,,,,,,,1200MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6RP.html,,,,,,,
Intel,Celeron,BX80530F1300256 SL5VR,RK80530RY013256 SL5VR,,,,,,,,,,,,,,,,,,,,,1300MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5VR.html,,,,,,,
Intel,Celeron,BX80530F1300256 SL5ZJ,,,,,,,,,,,,,,,,,,,,,,1300MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5ZJ.html,,,,,,,
Intel,Celeron,BX80530F1300256 SL6C7,RK80530RY013256 SL6C7,,,,,,,,,,,,,,,,,,,,,1300MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6C7.html,,,,,,,
